laAccount,laRegisteredAtSlotNo,laUnregisteredAtSlotNo,laStakePoolDelegation,laDRepDelegation,laLastDelegationSlotNo,laLastWithdrawalSlotNo,laLastAddressOwnerActivitySlotNo,laLastAddressActivitySlotNo,laCurrentStake,laCurrentRewards
keyHash-03624b281e6dc454b79593dea9ee1ea2bdfc0af167ae223ee72cdb29,149392878,,f423b19715cca49029ed13ff02a110b63de7d96ad7a0536dc5887a41,,149392878,,149392878,149392878,0.000000,0.000000
keyHash-036a00a72202a62981b3c5604b73262c1f000dc72edce941701e281f,149545164,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,149545164,,149639063,149639063,0.000000,0.000000
keyHash-036aebe99a239173f94a69b1a39b45e4e6bd05cda7fd50b484f78885,149708801,,e66b34646251e760c1701d0348819fa73e08c97bffe55d91ed7cd472,,149708801,,149708801,149708801,0.000000,0.000000
keyHash-0372b06a4b04807e25cb2ae0d0209b1acbf78c6c1263b5bdfec11999,149784601,,f423b19715cca49029ed13ff02a110b63de7d96ad7a0536dc5887a41,,149784601,,149784601,149784601,0.000000,0.000000
keyHash-0382be2c9a0653e976e0a01102420d460d5ce5f543bfe395c9cdaf70,148221815,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,148222404,,148222404,149414950,0.000000,0.000000
keyHash-038785ecbbd0e27d40da42631ce50334525d1896fa6c8901412ab96f,149282155,,9def0b9497f8d922e633c65e2099e6da8df5e966f201db5c7abcb077,,149282155,,149282155,149367722,0.000000,0.000000
keyHash-0396d2e0ac8791fe0468e974a34f4b6dfd30dbb890b895f722da4e78,149949260,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149949260,,149949260,149949260,0.000000,0.000000
keyHash-03a9d9bac8d1f086343663306c38011c368b5e25876e06e395a167ee,149022335,,92fcdd76d1d9d13910cbe1930765543984e6f4ef9b7efed3cc6536a1,drep-scriptHash-b96897b866ec26f4b93d93b2792e496ba9369cef6bfd175d5ffb0d6a,149022961,,149022961,149022961,0.000000,0.000000
keyHash-03aba3311cab7aa25710cd92f3365ce29b1fe628b453b0f6c31c31f3,148164848,,f4762ca1dce3c32c0d7a7e6d9f8a54bf40338e99ae5f3ad0172c9a2f,,148164848,,148164848,148164848,0.000000,0.000000
keyHash-03b1934fcb0860427d49886e74e0beeec3a6d1fbd92c87e08639000f,149417579,,f0e505f8f0d7beccffe83c287d0d2ff6a46ec5d38345e8bd35359427,,149417579,,149417579,149417579,0.000000,0.000000
keyHash-03c8e995ca005e8dba2a03f8bf9a0cfa51aa4722c5699127a1dbfb98,149390656,,f3efb842c77895dde51e95e54d9c309da599631ef31216bcfea11083,drep-alwaysAbstain,149390656,,149390656,149390656,0.000000,0.000000
keyHash-03cce07772017397c2ea03d900f4bce882c1fc2e6cc8284aa0adb35b,148138454,,dacf06a23e4aaf119024e63deb79861ca175b24e7d44d97fb92b1a22,drep-alwaysAbstain,148138454,,148550373,148550373,0.000000,0.000000
keyHash-03ceda6926d3ec7433f18527252345247be84b0753436deba4678adf,148535378,,f3efb842c77895dde51e95e54d9c309da599631ef31216bcfea11083,drep-alwaysAbstain,148535378,,148535378,149050507,0.000000,0.000000
keyHash-03dcd5b462f1ec538dbb281d4929bdd9a606551eac440b3b807a8003,148496325,,618ab17ec8ea7239b4ac0c826b667c599489e25524ce74841a29d510,,148496325,,148496325,148496325,0.000000,0.000000
keyHash-03e050ff8f84010b72dabcb6bdb7e63a1b6d2af218de7c951a68b057,149795426,,4c15ba0f7f36b581e1ce18e095070695d96f584de0f00e41b16511bd,,149795426,,149795426,149795426,0.000000,0.000000
keyHash-03e6c81acb603997499dc3d92aff4ddf7a7d9e34f07af408bafbb707,149981275,,03fbee96b84daa1bf91c44b51d2e1cbdda53fd504c98aeb6fd4a55b6,drep-alwaysAbstain,149981275,,149981275,149981275,0.000000,0.000000
keyHash-03e7e91f608d6bbc60a8491c5e3fd84a5afa6c7341187789c53e11e4,149353659,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,149353659,,149353659,149353659,0.000000,0.000000
keyHash-03f1e2e2a08b58eb1ee06ce3cba7561447e08a087b6e7ef69fc7aafd,148456114,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,148456114,,148456114,148539258,0.000000,0.000000
keyHash-03f981293d169ab87338838f8748f45fae327b0597450a4c90fbcae5,149154158,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,149154158,,149154158,149154158,0.000000,0.000000
keyHash-03fcdbc27f64db95f21dd5277dcf7a829765e058463881532ea8de84,148499749,,9def0b9497f8d922e633c65e2099e6da8df5e966f201db5c7abcb077,,148499749,,148499749,149486956,0.000000,0.000000
keyHash-04053a98d69719ea5563f628f9dae200b52b746d676cab9b99d36123,149094919,,0ef7aa564933ce75b695cdad66be4a39b43a22726de7c58908e0e033,,149094919,,149094919,149094919,0.000000,0.000000
keyHash-040989a762ca4d7f18996aa948cd29d5cc07380dcd9658376cc31625,149163908,,359d3f8e355c873b0b5cae1e18eb12e44dcfc2ad212706d93ac314ab,,149163908,,149163908,149163908,0.000000,0.000000
keyHash-041d3b0e2d7772b2bdf766756a6df43bd8913830b4412ef816f14d28,148123080,,e9e7e497cdda1681cff48e4d8c5a726e2e030c65a3cf7f9be8007466,,148123080,,148123080,148123080,0.000000,0.000000
keyHash-041df202e0f706808316550c09cef69389e77985d1702535098fccc6,148800527,,f423b19715cca49029ed13ff02a110b63de7d96ad7a0536dc5887a41,drep-alwaysAbstain,148800527,,148800527,148803522,0.000000,0.000000
keyHash-042003c8f14dcbb947aa7d4a22f655ba1ade4c395d557c6a87a335b4,148099315,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,148099315,,149396297,148099315,0.000000,0.000000
keyHash-0425653d24a59a3421747eca4fc61af324ace9f0f521e9c40db4ade1,148223205,,52e22df52e90370f639c99f5c760f0cd67d7f871cd0d0764fae47cd9,,148223205,,148223205,148223205,0.000000,0.000000
keyHash-042f29a1ef2b0863e66b1436a40b0732746fde4f403a46f54fd5da20,149770953,,fb4b7b76ea6d857f442cb9569d186f328fc846bb83222c3150ec3346,,149770953,,149770953,149770953,0.000000,0.000000
keyHash-04335abcdd05aecc5b14c0605a0b4d7c9f9aa00dcc4807664f5a1f81,149597514,,a087620de93bee6faeb0c33ca5e647f9c4e1e037d8f28e95dc583179,drep-keyHash-01fe794271a02c19f6034505d6d146926356df76361b3d38e7250b31,149599434,,149599434,149599434,0.000000,0.000000
keyHash-0433b83f237ee5c0516dbf2a6f5e64cf30a048437784e501d5b73e1d,148467215,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,148467215,,148467215,148467215,0.000000,0.000000
keyHash-04381741e1aefa8183af689b493f3bfbae7197a9ef960e1e780da29f,149466942,,4a9c9902c9538da900b10b716d5d1b214487455fdb06028b32ffa180,,149466942,,149466942,149466942,0.000000,0.000000
keyHash-043a7f74ff824b2ead1a05f26c0d22aeeddf8e223a4f59b6df9f1598,149614434,,4a9c9902c9538da900b10b716d5d1b214487455fdb06028b32ffa180,,149614434,,149614434,149614434,0.000000,0.000000
keyHash-043fb82de9ff219c03211e6bf4d92e6f464a19bd573b18724add16c2,148989989,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,148989989,,148989989,148989989,0.000000,0.000000
keyHash-04527fec83ca1ce803a1f4112b365fad34e6ff7156947282890baf4a,148860235,149367323,,,148860235,,149367323,149367323,0.000000,0.000000
keyHash-045c746c827087742b77058084e271af5d8b5416c1ecddd3e775273a,149370888,,879ad8338e795acb7b2bd2cf5532ed4e3603962439c91cb0bd5ae7af,drep-alwaysAbstain,149370888,,149370888,149370888,0.000000,0.000000
keyHash-04649bb0efcb45b1a6aecb5c5733ba61b28c68b836517f473c007841,149641974,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149641974,,149641974,149641974,0.000000,0.000000
keyHash-04698115827786b4a2e932e07ab734face20a4b22b2c582fc6c8e438,149723084,,ac2d2d66a30cbb3163e68a7073bcd3f9cdd4a11a8af6e2c5653402c7,drep-alwaysAbstain,149723084,,149723084,149723899,0.000000,0.000000
keyHash-046f3e741dca43ed9d58d89a7e3c020054c7511f5b36f6e05705302f,149055009,,1c7a6f05b1c23ada596bccf17d3d6b1aa36624268b04c6eb11e88214,drep-alwaysAbstain,149055009,,149570589,149570589,0.000000,0.000000
keyHash-0478bf9f3e6dee9b93d5635e0cf847dcbc837292d507100bed24a19e,148745570,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,148745570,,148745570,148745570,0.000000,0.000000
keyHash-048526c0f6dbfe005eb57aaccea0710dd730b98c57d4bc42782ecc21,149488225,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,149488225,,149488225,149488225,0.000000,0.000000
keyHash-04918fa319c6be038b3d2e2da20c32642a22f312d7cd2e56db0403e8,148943291,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,148943291,,148943291,148943291,0.000000,0.000000
keyHash-04a75830102737fbdb7a62ca25793dd432e76f97a20463424e9238cb,148606424,,9def0b9497f8d922e633c65e2099e6da8df5e966f201db5c7abcb077,,148606424,,148606424,149997339,0.000000,0.000000
keyHash-04b60b6e1b7b4711cb2bd42f67116fb0943b093c418b127622aba542,148930803,,000006d97fd0415d2dafdbb8b782717a3d3ff32f865792b8df7ddd00,,148930803,,148930803,148930803,0.000000,0.000000
keyHash-04b85ea89b62eef5b618e45340bbaa7dafd30a2390e14f622f1412de,148320375,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,148320375,,148320375,149425004,0.000000,0.000000
keyHash-04c7c240a3a968493cc5f0d74512a854945f1549df9fd316304e7222,150054858,,936f24e391afc0738c816ae1f1388957b977de3d0e065dc9ba38af8d,drep-alwaysAbstain,150054858,,150054858,150054858,0.000000,0.000000
keyHash-04cb39467c4e95ee61feb896d07be9b0816c920522c22c3397aa66a0,148110038,,f423b19715cca49029ed13ff02a110b63de7d96ad7a0536dc5887a41,,148110038,,150027118,150027216,0.000000,0.000000
keyHash-04d7e71f35d4ac9a7c89bf5df9a0ee10a68d9833a448774cfe4897eb,148762259,,9c3bcf9d42f117cf4405d394e448ee1f46dd8c52b705decec29bcdc0,drep-alwaysAbstain,148762259,,149040996,149040996,0.000000,0.000000
keyHash-04da39f26564629fb96eac1e5f4591e7c02f7d185970e757da62a84d,149505735,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149505735,,149505735,149505735,0.000000,0.000000
keyHash-04e48cbe5b531d5b7ee6b6ee1f1e651b89b748f21f6eaa4640136d66,149552468,150061457,,,149552468,,150061457,150060845,0.000000,0.000000
keyHash-04e5b43bf0b9bd05d9ef0919517a972ba2c867492f56a45b7ba5ca67,148677945,,d7819b6764fe65c2a3d9e23a8e00d7a2f3f66f7b1c23df40272f93a1,drep-alwaysAbstain,148677945,,148817559,149457867,0.000000,0.000000
keyHash-04ea8dba612156b225133fe062fa06a0b85de592952db35490d44552,148567225,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,148567225,,148567225,148567225,0.000000,0.000000
keyHash-04f153e2858a346ba750fb5459b2b7008280bc79b11c2737e4fcd87f,149716799,149716959,,,149716799,,149716959,149716959,0.000000,0.000000
keyHash-0504c5b43389bd386854ae7c12088767a35e0cfe0a642ad21bcbe815,149602572,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,149602572,,149602572,149602572,0.000000,0.000000
keyHash-0504e3f3b04306331ea71acf6452dde036687e71229e4800e3b9698a,148683811,,9def0b9497f8d922e633c65e2099e6da8df5e966f201db5c7abcb077,,148683811,,148683811,148683811,0.000000,0.000000
keyHash-05086fc68d8204e3b8b864080e14a01921ed7360df9b7f6cd805a71a,149090103,,dbda39c8d064ff9801e376f8350efafe67c07e9e9244dd613aee5125,,149090103,,149365855,149365855,0.000000,0.000000
keyHash-050e196af88e97d0ae7269dad037a991ba838210421f0793dda9e96c,149144888,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,149144888,,149144888,149144888,0.000000,0.000000
keyHash-0519b7b4031f67446844275971b69913fadec022a39ea9a47940ac9f,149447266,149550717,,,149447266,,149551092,149550717,0.000000,0.000000
keyHash-052f249040fa9c92460ea16d2569d6c4710c43fe8a4c42203a589e59,149598941,,50a251d84927d932b9393cb462f300d215faedd5e8a5e791e869f32c,,149598941,,149598941,149598941,0.000000,0.000000
keyHash-0532a1e83156a0fccc5776573b71778e9ac36db627c158db4a7bffee,149657933,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149657933,,149657933,149657933,0.000000,0.000000
keyHash-05373aa98b6652f262308de99f813005bd09e777e4f28f588042f87d,149304426,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149304426,,149304426,149304426,0.000000,0.000000
keyHash-0537d45bb7ad5eb2a497c7b69b03c524e9185222ef70e9643c20cfd2,148147138,,8db4b0de498200d07aeaf06a63e87cc5f0d428cff47fc71c336de3d9,,148147138,,148147138,148631339,0.000000,0.000000
keyHash-053eb707053543d50183e43b4a6c0d54ae1d87c57582ab114e242699,149170368,,10bc63e4689bd58b8a7d248a99360a45a80d047b0b4752a7b00b754b,,149170368,,149170368,149170368,0.000000,0.000000
keyHash-05415fa5dc5ac39ce5de1c3af5cffdfaf8ca034f00e22fcdb995a480,148537663,,f423b19715cca49029ed13ff02a110b63de7d96ad7a0536dc5887a41,,148537663,,148537663,148537663,0.000000,0.000000
keyHash-054bf0ab91ac1e555407382857b60041e94cc75dc51899743c0cc708,149653667,,4a9c9902c9538da900b10b716d5d1b214487455fdb06028b32ffa180,,149653667,,149653667,149653667,0.000000,0.000000
keyHash-055da91550e8d9b391d3f304575090aaa986f67a5d164262702cf899,149895712,,9def0b9497f8d922e633c65e2099e6da8df5e966f201db5c7abcb077,,149895712,,149895712,149917489,0.000000,0.000000
keyHash-055ed76a4976894d6a4b94f15ecb9e4303cef7499f4064f816ea5647,149233232,,edfa208d441511f9595ba80e8f3a7b07b6a80cbc9dda9d8e9d1dc039,,149233232,,149233232,149233232,0.000000,0.000000
keyHash-0563f39cbc22c8a58d97e3b5923faee856ac25d8f0717166b7d5e0d3,149800732,,f3efb842c77895dde51e95e54d9c309da599631ef31216bcfea11083,drep-alwaysAbstain,149800732,,149800732,149800732,0.000000,0.000000
keyHash-056e458253e0493203be18f987af4b601447c75f318f75833b5e7ba8,148915894,,b6e038fb50202dfe5ccc61ecae9b8803bdc9cb7fb3ae9348cb97b0ef,,148915894,,148916310,150057866,0.000000,0.000000
keyHash-05792236895c0fe9ecabadfe3c946b95debe04800ec75795c208a37c,148501577,148675277,,,148501577,,148818805,148818805,0.000000,0.000000
keyHash-058cdfaaa5f2d4820a74309ca110400523b4f661e4634b170feb87d4,149604611,,,drep-keyHash-73b6ee5b30e85b670804c4d3b5fd9dadccd46d9ce34c1c09873f2597,149604611,,149871146,149871146,0.000000,0.000000
keyHash-059b5a1187b44eebd3fcf946377470e422716e205a70b5b3fdb5c5d9,148607903,,9def0b9497f8d922e633c65e2099e6da8df5e966f201db5c7abcb077,,148607903,,149707165,149254228,0.000000,0.000000
keyHash-05a19428c75816a22324adbc37e266fac364f03778c89ee73f81ab6c,149459298,,996affa4d66f85e88052a1294a907fcac7b422865649d2ac28fde3c7,drep-alwaysAbstain,149459298,,149459298,149459298,0.000000,0.000000
keyHash-05a5791053d82a155e365756c98b9cddf7d84d9c693da091e06937ce,149378248,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149378248,,149378248,149378248,0.000000,0.000000
keyHash-05a7fe2e6a7fc38ed8c1ea98497c744c6b0a379961979437a9b722ab,148985581,,738585e4df0f9fb93dec66a9bfddd770f309d0f029bd2fd570732c8f,,148985581,,149258457,148985581,0.000000,0.000000
keyHash-05ad80e666c288238d876b29fbb69f72a74f537f755bf03a91113cc0,148825324,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,148825324,,148825324,148825324,0.000000,0.000000
keyHash-05b068411068ce8398c56d42a52c5eb548115076520cf8a469243a79,148646101,,06dfa4d66abb91900b65fc3111b480c418b5a9be17b58e8dc6931f95,drep-keyHash-a15049527d207bbfb48aa786541ef0dc8f8e98726b8f28e44f17de00,149512360,,149512360,149512360,0.000000,0.000000
keyHash-05bef8b96a0c0c9015d7245c71dcc1c5dab05d96d44f5c470ecf1dc2,148814206,,d248ded3c18e0e80d07a46f00a2d808075b989ccb1a0e40a76e5cee1,,148814206,,148814206,148814206,0.000000,0.000000
keyHash-05db8e5abc53d3955e3470769e857808d5eb6123a9fc2a388fe3decf,149591442,,7df262feae9201d1b2e32d4c825ca91b29fbafb2b8e556f6efb7f549,,149591442,,149591442,149591442,0.000000,0.000000
keyHash-05dbaddcc7976bd17719409908f61f90d4c3a026c9194ad3119d8c4d,149263363,,bbd852e7fb67e8f182def1f99d22a51c76b40222ab47d0682223e606,,149263363,,149263363,149263363,0.000000,0.000000
keyHash-05e18c99299ccfcc1f5f8ea0ffc89d5763c5a92b78d709295e1cc0c7,149444592,149983528,,drep-alwaysAbstain,149444592,,149983822,149983528,0.000000,0.000000
keyHash-05e2a9f7d14efad2fee667620097b7821ea32053c4f2145d63a67fe9,149325604,,849cdde779a0a0faaa4276dac342f762bd6c84d6cbf637a92a20bb88,,149325604,,149325604,149325604,0.000000,0.000000
keyHash-05f1d9f790cff0d5328dea9bed3c3ebbc7762aa1eabac4b139c7333e,149066319,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,149066319,,149066319,149066319,0.000000,0.000000
keyHash-060b2c1ffd127d1fb44b486612dc519c959f9835e32c9eb16cecf97f,150021266,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,150021370,,150021370,150021370,0.000000,0.000000
keyHash-060c5e94eb9e9492141857103b2d477b7bdee26aaa0806f2c269174e,148375735,,ac2d2d66a30cbb3163e68a7073bcd3f9cdd4a11a8af6e2c5653402c7,drep-alwaysAbstain,148375735,,148375735,148375735,0.000000,0.000000
keyHash-061438d7fc19042bef601b59a04930cf66743c4393ad975e366d4e18,148893996,,e04defbc8381975f96aba1938b76f2d6fc15d1a1dccdae69f091b73a,,148893996,,148893996,148893996,0.000000,0.000000
keyHash-0621256578199ef6bce9e1ef2be4bb413c5b400d004e19753979eebd,148693549,,383b795108e351cb68a82f7a25a68d6743be881faddac6f98f2d7d2f,,148693549,,148693549,148693549,0.000000,0.000000
keyHash-062a47dbfa7774598f82b0384d60c0a3d990c3a5a690c9c3caeb0f42,149007310,,153806dbcd134ddee69a8c5204e38ac80448f62342f8c23cfe4b7edf,,149007310,,149007310,149007310,0.000000,0.000000
keyHash-062b32fc9a75d9cdbb626af1c36cf005cde1ea387e8fc9996f9d1ff7,148762369,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,148762369,,148762369,148762369,0.000000,0.000000
keyHash-063d52a4dbcd760cbf9bb79bd94973430abbdd28c73ef0cfb0a59905,149105899,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,149884275,,149884275,149884275,0.000000,0.000000
keyHash-0649e7eafe79e6f0be1765ce75cb8e4805517aaa619040bc771dae1f,148586313,,a89b86373838360143aba3911eaae54bf9420868965d48d447e4510a,,148586313,,148586313,148586313,0.000000,0.000000
keyHash-065b975e2cc44785f3be9ce560a64eb6b25ea2c152d33afa49e15961,149390401,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,149390401,,149390401,149390401,0.000000,0.000000
keyHash-06625001793a4d9d72ce9f3af7e2a3ff07b27a414d94335535bc7010,148912871,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,148912871,,148912871,148912871,0.000000,0.000000
keyHash-06736776d626c25568dc939f97f3f45358cdc5a76c1eb7111376ff82,148221551,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,148221551,,148221551,148221551,0.000000,0.000000
keyHash-0678ebb91e15ca7fd7a36c1e6a35475fc01465ab4e8ab188dfaf4e79,149105843,,a3ac6ca0694fc5825f831c8d0d97f202c4f298741ae60874730fafb8,,149105843,,149105843,150003128,0.000000,0.000000
keyHash-067a1134c9ad445d6f055358d62834d770807df4c7bb179d205df30b,150052994,,4a9c9902c9538da900b10b716d5d1b214487455fdb06028b32ffa180,,150052994,,150052994,150052994,0.000000,0.000000
keyHash-068d8b1095a5aac40d6cd357c59da4448d3f635c503363914a5603d2,148167652,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,148167652,,148167652,148167652,0.000000,0.000000
keyHash-0690023e0fe1506bd8dc0aefd7f2d961649a38b27b123a12a2f04cd8,149812714,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,149812714,,149812714,149812714,0.000000,0.000000
keyHash-0692c301bb032e8e4dbf319598b89bc040dd01f35ca7bb644868878a,149547470,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,149547470,,149547470,150046103,0.000000,0.000000
keyHash-069cacea70cf9f486fec3c346b1387b3655808be5b75b9a7b6c798b9,149366533,,d248ded3c18e0e80d07a46f00a2d808075b989ccb1a0e40a76e5cee1,,149366533,,149366533,149768096,0.000000,0.000000
keyHash-06ba00d07da47eccae8900e94c275e6d7831679a94a26a7d2ee3cead,149384594,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,149384594,,149384894,149466241,0.000000,0.000000
keyHash-06c00490d15990feffae97be8dc16f3bd45b90de20de1dd4124d2ab9,149051513,,970e9a7ae4677b152c27a0eba3db996b372de094d24fc2974768f3da,,149462891,,149463279,149462891,0.000000,0.000000
keyHash-06c9acee869cd1e5c2a67afab611426e79627ab68ec5a374ac4f469f,148222489,,db827cb962df26faab4c289f72f36aeee0e42453f1c78b27ea4e22ba,,148222489,,148222489,148222489,0.000000,0.000000
keyHash-06cf58ecad1238d104a7d02cec1ea5022400c3b1f8666afdc22f130a,149772196,,0f292fcaa02b8b2f9b3c8f9fd8e0bb21abedb692a6d5058df3ef2735,,149772196,,149772196,149772196,0.000000,0.000000
keyHash-06da41f3e2bbc604510d6b3d29f81ef051f94c910026d7af026d60cb,149786694,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,149786694,,149786694,149786694,0.000000,0.000000
keyHash-06db9874334318ec7c306dd5f399d781524e537503aac9ce67fa6b8c,148603831,,be6d07b366b26dd577682e0e499c0d81988d8b3f49b52b853691eeba,,149750672,,149750672,149750672,0.000000,0.000000
keyHash-06ded543f8c448cf8f9849c090eb7464b69adae64ad9f63458b9742d,149479025,,000006d97fd0415d2dafdbb8b782717a3d3ff32f865792b8df7ddd00,,149479025,,149479025,149479025,0.000000,0.000000
keyHash-06eb6acbc3c1d94930a68ddf4717faf4c8cd46b2ab414584d0c801a2,149002691,,f3efb842c77895dde51e95e54d9c309da599631ef31216bcfea11083,drep-alwaysAbstain,149002691,,149002691,149002691,0.000000,0.000000
keyHash-06efe8447b8ce6c63a2c5a325de28d3aaf9efcb35397d50c930fe9c9,149661812,,9addc1ee114be55b0334724282e2ffec09f0bffbe3bcadd533d6993e,,149661812,,149661812,149661812,0.000000,0.000000
keyHash-06f6ff6c5292e330e8ac8a6591fd5f2ee994fbaa35b0a38b36e98849,148771227,,4744b317cba46d5f247e51d4df3d72c9e2a8b18231c30ba1708bd65b,,148771227,,148771227,148771227,0.000000,0.000000
keyHash-070ee8df42bc622d0ed8e6e47f3f2513e982068f8c50b7149f0b2116,149399174,149694529,,,149399174,,149694586,149694586,0.000000,0.000000
keyHash-0724e1d811313b7a6d184af2737c32a887194a531090436eef8ddbb1,149747591,,edfa208d441511f9595ba80e8f3a7b07b6a80cbc9dda9d8e9d1dc039,,149747591,,149747591,149747591,0.000000,0.000000
keyHash-0728e18b4a7f98ef5e35b8bb83ace185baa64df82844696aa8b4757f,149117589,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,149117589,,149117589,149117589,0.000000,0.000000
keyHash-072dfc24ea4abafba0c18acd407f86d91c52f278ac874a80f911cb04,149381500,,d248ded3c18e0e80d07a46f00a2d808075b989ccb1a0e40a76e5cee1,,149381500,,149381500,149381500,0.000000,0.000000
keyHash-072f35edfa70cb1e99197a63253ff007c219375cee88c9acd3cf3b7b,148667321,,03ba735795ea8294bccd63efd305168ac8367e9d6fd5f0a6225e12b0,,148667321,,148667321,148667321,0.000000,0.000000
keyHash-073e0b789475461e7d1c93e79ba8f427890915633ccc088ee772c762,148776146,,c726c9da5615d5f9f6858c25bb13f81c4741eccd08ce32f3414f323f,,148776146,,148776146,148776146,0.000000,0.000000
keyHash-073e5677bcbe6b1edbd84cc05c74404da58ac993f1ee556a1856ac61,148676320,,3b3327c0a885ba7c1ebeec8b44158aab79c32148d45b4c701344cd97,,148676320,,148676320,149566161,0.000000,0.000000
keyHash-0742c687e22d935851fafb3c7f849af1073162a4215b12db6fe0580a,149372378,,120ccc012f6b2ef1669acb15d2499cc9a226b6374184d1e322b1aa5f,drep-alwaysAbstain,149372378,,149372378,149372378,0.000000,0.000000
